,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2871,1068,15,21.8,28,2.3,1162,2.4,2.4,0.0,0.0,1,1,1
2872,1156,16,20.7,36,3.6,811,5.0,1.82,0.0,0.0,1,1,1
2873,1460,17,19.4,45,2.9,778,7.1,1.13,0.0,0.0,1,1,1
2874,1935,18,17.4,57,3.1,657,8.7,0.52,0.0,0.0,1,1,1
2875,1268,19,15.2,60,3.2,1081,7.4,0.09,0.0,0.0,1,1,1
2876,1045,20,14.3,63,2.6,936,7.3,0.0,0.0,0.0,1,1,1
2877,948,21,13.7,73,1.8,658,8.9,0.0,0.0,0.0,1,1,1
2878,880,22,12.7,76,1.5,521,8.5,0.0,0.0,0.0,1,1,1
2879,678,23,12.1,77,1.4,540,8.1,0.0,0.0,0.0,1,1,1
2880,537,0,11.7,77,1.3,588,7.7,0.0,0.0,0.0,1,1,1
2881,502,1,11.5,77,2.0,593,7.6,0.0,0.0,0.0,1,1,1
2882,397,2,11.0,73,1.5,816,6.3,0.0,0.0,0.0,1,1,1
2883,264,3,10.7,74,1.7,712,6.2,0.0,0.0,0.0,1,1,1
2884,163,4,10.4,73,1.7,801,5.7,0.0,0.0,0.0,1,1,1
2885,108,5,9.8,73,0.8,1098,5.1,0.0,0.0,0.0,1,1,1
2886,142,6,9.4,75,0.9,1117,5.1,0.0,0.0,0.0,1,1,1
2887,264,7,9.5,72,0.2,1017,4.6,0.04,0.0,0.0,1,1,1
2888,489,8,10.4,65,0.8,979,4.0,0.41,0.0,0.0,1,1,1
2889,642,9,12.6,57,0.9,859,4.2,0.98,0.0,0.0,1,1,1
2890,618,10,14.7,53,0.9,831,5.2,1.59,0.0,0.0,1,1,1
2891,824,11,16.7,45,1.9,1054,4.6,2.07,0.0,0.0,1,1,1
2892,1072,12,18.2,38,4.2,1189,3.6,2.41,0.0,0.0,1,1,1
2893,1218,13,19.3,37,3.0,1257,4.2,2.53,0.0,0.0,1,1,1
2894,1381,14,20.1,30,3.0,1554,1.9,2.57,0.0,0.0,1,1,1
2895,1542,15,18.9,28,3.7,1769,0.0,2.09,0.0,0.0,1,1,1
2896,1578,16,18.0,32,3.0,1836,1.0,1.03,0.0,0.0,1,1,1
2897,1531,17,17.3,36,3.4,1722,2.0,0.8,0.0,0.0,1,1,1
2898,1391,18,16.6,33,2.6,1867,0.2,0.48,0.0,0.0,1,1,1
2899,1025,19,15.3,41,2.0,1751,2.1,0.08,0.0,0.0,1,1,1
2900,972,20,14.0,45,1.6,1729,2.2,0.0,0.0,0.0,1,1,1
2901,1010,21,13.3,48,1.6,1582,2.5,0.0,0.0,0.0,1,1,1
2902,922,22,12.8,52,1.5,1616,3.1,0.0,0.0,0.0,1,1,1
2903,655,23,12.4,63,1.3,1201,5.5,0.0,0.0,0.0,1,1,1
2904,579,0,12.1,70,0.8,1050,6.7,0.0,0.0,0.0,1,1,1
2905,453,1,11.7,74,0.5,979,7.2,0.0,0.0,0.0,1,1,1
2906,322,2,11.7,72,0.6,915,6.8,0.0,0.0,0.0,1,1,1
2907,221,3,11.9,71,0.7,853,6.7,0.0,0.0,0.0,1,1,1
2908,147,4,12.1,69,0.3,827,6.5,0.0,0.0,0.0,1,1,1
2909,96,5,12.3,65,0.5,1085,5.8,0.0,0.0,0.0,1,1,1
2910,110,6,12.4,61,0.4,1131,5.0,0.0,0.0,0.0,1,1,1
2911,169,7,12.5,62,0.4,1003,5.4,0.0,0.0,0.0,1,1,1
2912,342,8,12.9,64,1.5,778,6.2,0.06,0.0,0.0,1,1,1
2913,485,9,13.5,66,1.8,934,7.2,0.16,0.0,0.0,1,1,1
2914,566,10,14.7,61,2.0,945,7.2,0.64,0.0,0.0,1,1,1
2915,737,11,16.7,55,2.1,1182,7.6,1.37,0.0,0.0,1,1,1
2916,926,12,18.0,53,3.1,1350,8.2,1.53,0.0,0.0,1,1,1
2917,1156,13,17.9,60,2.2,1248,10.0,0.86,0.0,0.0,1,1,1
2918,1201,14,17.5,67,2.1,832,11.2,0.42,0.0,0.0,1,1,1
2919,1349,15,18.2,63,2.2,687,11.0,0.72,0.0,0.0,1,1,1
2920,1409,16,18.2,69,3.2,625,12.4,0.87,0.0,0.0,1,1,1
2921,1362,17,18.0,72,1.8,559,12.8,0.47,0.0,0.0,1,1,1
2922,1296,18,17.7,75,2.1,519,13.2,0.12,0.0,0.0,1,1,1
2923,1066,19,17.4,79,2.3,614,13.7,0.03,0.0,0.0,1,1,1
2924,984,20,17.1,80,1.5,480,13.6,0.0,0.0,0.0,1,1,1
2925,983,21,16.9,81,1.9,472,13.6,0.0,0.0,0.0,1,1,1
2926,841,22,16.7,83,2.4,416,13.7,0.0,0.0,0.0,1,1,1
2927,588,23,16.3,82,1.3,480,13.2,0.0,0.0,0.0,1,1,1
2928,468,0,16.1,80,1.9,605,12.6,0.0,0.0,0.0,1,1,1
2929,295,1,16.0,79,1.0,716,12.3,0.0,0.0,0.0,1,1,1
2930,155,2,15.7,81,1.4,694,12.4,0.0,0.0,0.0,1,1,1
2931,111,3,15.6,81,1.2,628,12.3,0.0,0.0,0.0,1,1,1
2932,86,4,15.7,79,1.2,628,12.0,0.0,0.0,0.0,1,1,1
2933,125,5,15.3,82,1.4,508,12.2,0.0,0.0,0.0,1,1,1
2934,359,6,14.9,81,0.4,580,11.6,0.0,0.0,0.0,1,1,1
2935,918,7,15.1,80,1.0,623,11.6,0.01,0.0,0.0,1,1,1
2936,1469,8,15.7,75,1.1,804,11.2,0.11,0.0,0.0,1,1,1
2937,806,9,16.6,70,1.5,945,11.0,0.3,0.0,0.0,1,1,1
2938,579,10,17.5,66,1.3,1059,11.0,0.55,0.0,0.0,1,1,1
2939,662,11,18.5,61,1.6,1301,10.8,0.95,0.0,0.0,1,1,1
2940,818,12,20.8,50,2.0,1240,9.9,1.82,0.0,0.0,1,1,1
2941,818,13,21.9,48,2.5,1113,10.3,2.14,0.0,0.0,1,1,1
2942,920,14,23.0,42,3.4,1315,9.3,2.1,0.0,0.0,1,1,1
2943,993,15,23.7,43,2.8,1347,10.3,2.28,0.0,0.0,1,1,1
2944,1218,16,23.0,47,4.1,1417,11.0,2.0,0.0,0.0,1,1,1
2945,1569,17,22.0,49,3.7,1582,10.7,1.28,0.0,0.0,1,1,1
2946,2401,18,20.7,54,4.1,1484,11.0,0.5,0.0,0.0,1,1,1
2947,1779,19,19.1,60,3.4,1592,11.1,0.1,0.0,0.0,1,1,1
2948,1517,20,18.2,65,1.8,1563,11.5,0.0,0.0,0.0,1,1,1
2949,1503,21,17.9,64,2.1,1652,10.9,0.0,0.0,0.0,1,1,1
2950,1213,22,17.4,66,2.3,1565,10.9,0.0,0.0,0.0,1,1,1
2951,803,23,16.8,70,0.9,1426,11.2,0.0,0.0,0.0,1,1,1
2952,532,0,16.8,69,0.8,1395,11.0,0.0,0.0,0.0,1,1,1
2953,430,1,17.1,72,1.7,1353,12.0,0.0,0.0,0.0,1,1,1
2954,275,2,17.0,73,1.6,1184,12.1,0.0,0.0,0.0,1,1,1
2955,156,3,17.0,74,1.7,1294,12.3,0.0,0.0,0.0,1,1,1
2956,124,4,16.9,74,1.2,1199,12.2,0.0,0.0,0.0,1,1,1
2957,163,5,16.9,73,1.6,1275,12.0,0.0,0.0,0.0,1,1,1
2958,388,6,16.8,74,1.2,1265,12.1,0.0,0.0,0.0,1,1,1
2959,1033,7,16.8,73,1.0,1366,11.9,0.01,0.0,0.0,1,1,1
2960,1677,8,17.3,71,0.5,1481,11.9,0.17,0.0,0.0,1,1,1
2961,867,9,18.3,67,2.4,1375,12.0,0.55,0.0,0.0,1,1,1
2962,664,10,18.9,66,2.0,1298,12.4,0.85,0.0,0.0,1,1,1
2963,696,11,19.0,67,1.9,1062,12.7,0.52,0.0,0.0,1,1,1
2964,913,12,19.6,63,2.9,1034,12.3,0.68,0.0,0.0,1,1,1
2965,870,13,20.1,61,2.6,1117,12.3,1.01,0.0,0.0,1,1,1
2966,931,14,21.0,53,3.2,1306,11.0,1.12,0.0,0.0,1,1,1
2967,961,15,19.9,58,2.5,1348,11.3,0.51,0.0,0.0,1,1,1
2968,1173,16,19.7,58,3.7,1302,11.1,0.78,0.0,0.0,1,1,1
2969,1436,17,19.7,57,2.6,1302,10.9,0.54,0.0,0.0,1,1,1
2970,2134,18,18.9,68,3.3,1326,12.8,0.12,0.0,0.0,1,1,1
2971,1415,19,18.0,74,3.1,1258,13.2,0.02,0.0,0.0,1,1,1
2972,1470,20,17.3,80,2.4,927,13.8,0.0,0.0,0.0,1,1,1
2973,1223,21,17.0,83,3.2,744,14.0,0.0,0.0,0.0,1,1,1
2974,1030,22,16.0,85,2.0,409,13.4,0.0,0.0,0.0,1,1,1
2975,454,23,15.0,94,1.6,163,14.0,0.0,0.0,0.0,1,1,1
2976,355,0,15.0,96,2.1,141,14.3,0.0,0.1,0.0,1,1,1
2977,113,1,14.8,96,1.7,209,14.1,0.0,0.0,0.0,1,1,1
2978,15,2,14.5,97,2.2,179,14.0,0.0,3.5,0.0,1,1,1
2979,22,3,14.3,97,1.2,228,13.8,0.0,7.0,0.0,1,1,1
2980,14,4,14.1,97,1.7,306,13.6,0.0,3.0,0.0,1,1,1
2981,19,5,11.9,97,3.4,305,11.4,0.0,3.0,0.0,1,1,1
2982,172,6,11.7,95,0.7,2000,10.9,0.0,2.0,0.0,1,1,1
2983,665,7,10.3,90,1.2,2000,8.7,0.01,0.0,0.0,1,1,1
2984,1284,8,10.3,86,2.5,2000,8.0,0.15,0.0,0.0,1,1,1
2985,378,9,10.4,81,1.4,2000,7.2,0.36,0.0,0.0,1,1,1
2986,505,10,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,1,1,1
2987,744,11,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,1,1,1
2988,928,12,15.3,54,2.1,1989,6.0,2.83,0.0,0.0,1,1,1
2989,951,13,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,1,1,1
2990,1096,14,17.9,42,1.3,1981,4.7,3.04,0.0,0.0,1,1,1
2991,1209,15,17.9,44,2.2,2000,5.4,2.79,0.0,0.0,1,1,1
2992,1413,16,17.9,42,1.1,2000,4.7,2.25,0.0,0.0,1,1,1
2993,1745,17,17.2,46,2.2,2000,5.4,1.6,0.0,0.0,1,1,1
2994,2402,18,16.0,47,2.1,2000,4.6,0.79,0.0,0.0,1,1,1
2995,1626,19,14.3,53,2.1,2000,4.8,0.17,0.0,0.0,1,1,1
2996,1374,20,12.8,56,2.0,2000,4.2,0.0,0.0,0.0,1,1,1
2997,1256,21,11.8,57,1.9,2000,3.5,0.0,0.0,0.0,1,1,1
2998,1041,22,10.9,58,1.5,2000,2.9,0.0,0.0,0.0,1,1,1
2999,668,23,10.2,58,2.4,2000,2.2,0.0,0.0,0.0,1,1,1
3000,436,0,9.5,61,1.7,2000,2.3,0.0,0.0,0.0,1,1,1
3001,373,1,9.0,62,1.9,2000,2.0,0.0,0.0,0.0,1,1,1
3002,220,2,9.0,63,2.1,2000,2.3,0.0,0.0,0.0,1,1,1
3003,150,3,8.9,64,2.2,2000,2.4,0.0,0.0,0.0,1,1,1
3004,87,4,8.8,65,2.5,2000,2.5,0.0,0.0,0.0,1,1,1
3005,18,5,8.3,81,2.0,1060,5.2,0.0,0.1,0.0,1,1,1
3006,21,6,7.5,94,2.4,511,6.5,0.0,0.4,0.0,1,1,1
3007,38,7,7.1,94,2.2,572,6.1,0.0,1.5,0.0,1,1,1
3008,207,8,6.7,94,2.7,1127,5.7,0.05,2.0,0.0,1,1,1
3009,129,9,6.8,89,2.9,2000,5.1,0.07,0.0,0.0,1,1,1
3010,95,10,7.1,87,2.9,2000,5.0,0.15,0.0,0.0,1,1,1
3011,47,11,7.1,93,2.6,697,6.0,0.19,0.0,0.0,1,1,1
3012,70,12,7.3,95,2.2,676,6.5,0.3,0.5,0.0,1,1,1
3013,84,13,7.7,95,1.9,442,6.9,0.4,0.0,0.0,1,1,1
3014,46,14,8.0,95,1.5,514,7.2,0.35,0.0,0.0,1,1,1
3015,37,15,8.1,96,1.9,410,7.4,0.26,0.5,0.0,1,1,1
3016,31,16,8.1,96,1.5,281,7.4,0.21,1.0,0.0,1,1,1
3017,46,17,8.0,96,1.4,298,7.3,0.13,1.0,0.0,1,1,1
3018,75,18,7.6,96,2.0,660,6.9,0.04,0.0,0.0,1,1,1
3019,75,19,7.6,96,1.5,1309,6.9,0.0,1.5,0.0,1,1,1
3020,56,20,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,1,1,1
3021,99,21,7.3,96,1.5,749,6.6,0.0,1.0,0.0,1,1,1
3022,77,22,7.2,96,1.0,700,6.5,0.0,0.0,0.0,1,1,1
3023,79,23,7.1,96,1.3,1497,6.5,0.0,0.5,0.0,1,1,1
3024,56,0,7.2,95,0.9,861,6.4,0.0,0.5,0.0,1,1,1
3025,50,1,7.2,95,0.2,683,6.4,0.0,0.5,0.0,1,1,1
3026,27,2,7.3,96,1.0,337,6.6,0.0,1.5,0.0,1,1,1
3027,18,3,7.2,96,0.8,349,6.5,0.0,2.0,0.0,1,1,1
3028,9,4,6.8,97,2.2,453,6.3,0.0,2.0,0.0,1,1,1
3029,54,5,6.3,97,1.7,787,5.8,0.0,0.5,0.0,1,1,1
3030,178,6,6.1,96,2.1,798,5.5,0.0,0.0,0.0,1,1,1
3031,591,7,5.7,95,3.4,1136,4.9,0.02,0.0,0.0,1,1,1
3032,1235,8,5.9,90,2.8,1820,4.3,0.32,0.0,0.0,1,1,1
3033,719,9,6.9,83,2.2,1666,4.2,0.83,0.0,0.0,1,1,1
3034,529,10,8.0,73,2.8,1641,3.4,1.44,0.0,0.0,1,1,1
3035,598,11,8.3,69,4.1,1217,2.9,1.81,0.0,0.0,1,1,1
3036,756,12,6.7,71,4.6,543,1.8,1.05,0.0,0.0,1,1,1
3037,683,13,7.9,58,4.3,488,0.1,1.88,0.0,0.0,1,1,1
3038,572,14,7.4,56,3.5,461,-0.8,1.04,0.0,0.0,1,1,1
3039,545,15,6.8,50,4.1,660,-2.9,0.56,0.0,0.0,1,1,1
3040,585,16,6.6,50,4.0,645,-3.1,0.81,0.0,0.0,1,1,1
3041,776,17,6.3,50,4.4,707,-3.3,0.64,0.0,0.0,1,1,1
3042,1114,18,5.9,43,5.3,859,-5.7,0.62,0.0,0.0,1,1,1
3043,659,19,4.8,48,3.8,1126,-5.3,0.17,0.0,0.0,1,1,1
3044,508,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,1,1,1
3045,447,21,4.0,67,3.0,794,-1.5,0.0,0.0,0.0,1,1,1
3046,499,22,3.9,68,3.0,737,-1.4,0.0,0.0,0.0,1,1,1
3047,312,23,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,1,1,1
3048,282,0,3.0,67,3.3,945,-2.5,0.0,0.0,0.0,1,1,1
3049,225,1,2.6,67,2.7,1053,-2.9,0.0,0.0,0.0,1,1,1
3050,123,2,1.8,81,2.9,325,-1.1,0.0,0.0,0.0,1,1,1
3051,122,3,1.5,82,3.5,372,-1.2,0.0,0.1,0.0,1,1,1
3052,80,4,1.6,70,3.6,1392,-3.2,0.0,0.1,0.0,1,1,1
3053,57,5,1.6,62,4.9,1372,-4.9,0.0,0.0,0.0,1,1,1
3054,108,6,1.7,58,3.8,1189,-5.6,0.0,0.0,0.0,1,1,1
3055,206,7,1.9,51,4.9,1297,-7.1,0.07,0.0,0.0,1,1,1
3056,399,8,2.4,44,4.3,1375,-8.6,0.41,0.0,0.0,1,1,1
3057,426,9,3.4,37,3.6,1668,-9.9,1.07,0.0,0.0,1,1,1
3058,453,10,4.3,31,4.9,1661,-11.3,1.77,0.0,0.0,1,1,1
3059,553,11,4.7,26,4.8,1927,-13.2,1.55,0.0,0.0,1,1,1
3060,697,12,6.0,23,4.2,1990,-13.6,2.0,0.0,0.0,1,1,1
3061,852,13,7.4,22,4.5,1964,-12.9,2.98,0.0,0.0,1,1,1
3062,919,14,8.1,24,4.7,1914,-11.3,2.99,0.0,0.0,1,1,1
3063,925,15,7.6,36,5.0,1928,-6.5,1.39,0.0,0.0,1,1,1
3064,897,16,7.9,34,4.7,1979,-7.0,1.09,0.0,0.0,1,1,1
3065,908,17,7.6,36,5.3,2000,-6.5,1.8,0.0,0.0,1,1,1
3066,714,18,6.4,43,3.7,2000,-5.2,0.92,0.0,0.0,1,1,1
3067,518,19,4.9,47,3.5,2000,-5.4,0.2,0.0,0.0,1,1,1
3068,458,20,4.2,44,4.1,2000,-6.9,0.0,0.0,0.0,1,1,1
3069,443,21,3.8,39,3.2,2000,-8.9,0.0,0.0,0.0,1,1,1
3070,426,22,3.5,41,2.8,2000,-8.5,0.0,0.0,0.0,1,1,1
3071,368,23,3.1,39,3.1,2000,-9.5,0.0,0.0,0.0,1,1,1
3072,325,0,2.9,46,2.2,2000,-7.6,0.0,0.0,0.0,1,1,1
3073,224,1,2.4,46,1.7,2000,-8.0,0.0,0.0,0.0,1,1,1
3074,191,2,2.2,49,1.9,2000,-7.4,0.0,0.0,0.0,1,1,1
3075,141,3,2.0,50,2.0,2000,-7.3,0.0,0.0,0.0,1,1,1
3076,90,4,1.7,51,1.3,2000,-7.3,0.0,0.0,0.0,1,1,1
3077,59,5,1.3,51,1.6,2000,-7.7,0.0,0.0,0.0,1,1,1
3078,101,6,0.9,52,1.1,2000,-7.8,0.0,0.0,0.0,1,1,1
3079,159,7,0.9,54,0.8,2000,-7.3,0.11,0.0,0.0,1,1,1
3080,332,8,2.9,53,1.5,1892,-5.7,0.68,0.0,0.0,1,1,1
3081,405,9,5.1,46,2.7,1888,-5.5,1.34,0.0,0.0,1,1,1
3082,494,10,6.3,39,2.8,2000,-6.6,1.55,0.0,0.0,1,1,1
3083,586,11,6.4,29,2.7,2000,-10.3,0.9,0.0,0.0,1,1,1
3084,709,12,6.9,30,1.8,1994,-9.5,0.85,0.0,0.0,1,1,1
3085,847,13,7.4,27,1.8,2000,-10.4,0.86,0.0,0.0,1,1,1
3086,777,14,7.9,27,1.0,1985,-9.9,0.75,0.0,0.0,1,1,1
3087,343,15,7.3,38,0.8,2000,-6.1,0.38,0.0,0.0,1,1,1
3088,137,16,6.1,65,1.5,1465,0.0,0.21,0.0,0.0,1,1,1
3089,58,17,4.3,80,2.6,1357,1.1,0.23,0.1,0.0,1,1,1
3090,22,18,3.0,89,1.5,283,1.3,0.07,1.9,0.0,1,1,1
3091,44,19,2.5,94,1.8,349,1.6,0.0,1.0,0.0,1,1,1
3092,93,20,2.7,90,1.5,639,1.2,0.0,0.0,0.0,1,1,1
3093,170,21,2.8,88,2.1,592,1.0,0.0,0.0,0.0,1,1,1
3094,177,22,2.7,88,2.0,621,0.9,0.0,0.0,0.0,1,1,1
3095,182,23,2.9,85,0.9,829,0.6,0.0,0.0,0.0,1,1,1
3096,197,0,3.2,84,0.6,785,0.7,0.0,0.0,0.0,1,1,1
3097,140,1,2.8,87,0.8,462,0.8,0.0,0.0,0.0,1,1,1
3098,97,2,2.2,88,0.5,508,0.4,0.0,0.0,0.0,1,1,1
3099,52,3,1.6,94,0.3,426,0.7,0.0,0.0,0.0,1,1,1
3100,43,4,1.1,95,0.5,345,0.3,0.0,0.0,0.0,1,1,1
3101,91,5,0.7,96,1.0,206,0.1,0.0,0.0,0.0,1,1,1
3102,239,6,0.1,97,0.6,77,-0.3,0.0,0.0,0.0,1,1,1
3103,651,7,0.6,97,1.3,66,0.1,0.05,0.0,0.0,1,1,1
3104,1163,8,1.0,97,0.9,148,0.5,0.22,0.0,0.0,1,1,1
3105,682,9,2.6,96,1.1,316,2.0,0.87,0.0,0.0,1,1,1
3106,506,10,5.2,73,1.0,668,0.7,2.08,0.0,0.0,1,1,1
3107,644,11,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,1,1,1
3108,799,12,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,1,1,1
3109,869,13,12.4,32,1.7,1441,-3.8,3.06,0.0,0.0,1,1,1
3110,921,14,13.9,26,2.5,1537,-5.3,2.99,0.0,0.0,1,1,1
3111,1038,15,14.2,24,1.8,1743,-6.1,2.6,0.0,0.0,1,1,1
3112,1185,16,15.3,24,1.5,1534,-5.1,2.0,0.0,0.0,1,1,1
3113,1479,17,15.3,26,0.9,1257,-4.1,1.39,0.0,0.0,1,1,1
3114,2401,18,14.8,24,1.3,1514,-5.6,0.69,0.0,0.0,1,1,1
3115,1599,19,13.4,33,1.2,1356,-2.5,0.15,0.0,0.0,1,1,1
3116,1362,20,11.7,34,0.9,1393,-3.6,0.0,0.0,0.0,1,1,1
3117,1232,21,10.3,38,0.5,1433,-3.4,0.0,0.0,0.0,1,1,1
3118,1069,22,9.6,41,0.5,1428,-3.0,0.0,0.0,0.0,1,1,1
3119,623,23,9.6,43,1.2,1333,-2.3,0.0,0.0,0.0,1,1,1
3120,485,0,9.0,46,1.2,1259,-2.0,0.0,0.0,0.0,1,1,1
3121,376,1,9.0,44,1.0,1314,-2.6,0.0,0.0,0.0,1,1,1
3122,250,2,8.8,43,1.0,1490,-3.1,0.0,0.0,0.0,1,1,1
3123,149,3,8.1,48,0.8,1455,-2.2,0.0,0.0,0.0,1,1,1
3124,102,4,7.5,48,1.0,1458,-2.8,0.0,0.0,0.0,1,1,1
3125,123,5,7.1,53,0.8,1392,-1.8,0.0,0.0,0.0,1,1,1
3126,370,6,6.9,51,0.9,1546,-2.5,0.0,0.0,0.0,1,1,1
3127,981,7,7.2,50,1.1,1454,-2.5,0.1,0.0,0.0,1,1,1
3128,1702,8,9.6,38,1.4,1527,-4.0,0.58,0.0,0.0,1,1,1
3129,982,9,11.9,35,1.1,1664,-3.1,0.95,0.0,0.0,1,1,1
3130,703,10,15.2,31,1.6,1757,-1.8,1.84,0.0,0.0,1,1,1
3131,839,11,18.5,27,1.3,1610,-0.8,2.59,0.0,0.0,1,1,1
3132,1023,12,20.5,37,4.6,1761,5.2,2.94,0.0,0.0,1,1,1
3133,967,13,21.9,34,5.1,1861,5.3,2.77,0.0,0.0,1,1,1
3134,913,14,21.2,35,7.4,1992,5.1,1.8,0.0,0.0,1,1,1
3135,933,15,21.4,33,4.8,1998,4.4,1.63,0.0,0.0,1,1,1
3136,1080,16,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,1,1,1
3137,1004,17,20.6,39,5.6,2000,6.1,0.74,0.0,0.0,1,1,1
3138,1805,18,19.7,52,7.2,2000,9.5,0.2,0.0,0.0,1,1,1
3139,1153,19,19.2,55,5.8,2000,9.9,0.01,0.0,0.0,1,1,1
3140,336,20,19.1,58,6.1,2000,10.6,0.0,0.0,0.0,1,1,1
3141,133,21,17.5,70,7.3,1634,11.9,0.0,0.5,0.0,1,1,1
3142,75,22,15.8,83,5.4,691,12.9,0.0,1.5,0.0,1,1,1
3143,212,23,15.1,83,4.1,1147,12.2,0.0,3.0,0.0,1,1,1
3144,0,0,14.4,82,4.6,1041,11.3,0.0,0.0,0.0,1,1,0
3145,0,1,13.6,81,3.6,886,10.3,0.0,0.0,0.0,1,1,0
3146,0,2,12.7,80,3.9,885,9.3,0.0,0.0,0.0,1,1,0
3147,0,3,11.6,81,3.1,687,8.4,0.0,0.0,0.0,1,1,0
3148,0,4,10.2,83,3.5,554,7.4,0.0,0.0,0.0,1,1,0
3149,0,5,9.7,84,1.7,447,7.1,0.0,0.0,0.0,1,1,0
3150,0,6,9.0,86,2.0,442,6.7,0.0,0.0,0.0,1,1,0
3151,0,7,8.8,85,1.1,438,6.4,0.11,0.0,0.0,1,1,0
3152,0,8,9.7,77,1.6,519,5.8,0.68,0.0,0.0,1,1,0
3153,0,9,11.8,59,2.1,975,4.0,1.44,0.0,0.0,1,1,0
3154,0,10,13.3,51,4.1,1487,3.3,2.17,0.0,0.0,1,1,0
3155,0,11,14.9,44,4.0,1468,2.7,2.75,0.0,0.0,1,1,0
3156,0,12,15.7,46,3.9,1132,4.0,3.05,0.0,0.0,1,1,0
3157,0,13,15.6,38,4.7,1558,1.3,3.32,0.0,0.0,1,1,0
3158,0,14,16.4,28,3.4,1804,-2.1,3.16,0.0,0.0,1,1,0
3159,0,15,17.0,28,3.5,1804,-1.6,2.9,0.0,0.0,1,1,0
3160,0,16,16.9,23,4.4,1938,-4.4,2.39,0.0,0.0,1,1,0
3161,0,17,16.2,22,4.1,2000,-5.5,1.73,0.0,0.0,1,1,0
3162,0,18,15.2,21,2.9,2000,-7.0,0.94,0.0,0.0,1,1,0
3163,0,19,13.2,28,2.9,2000,-4.9,0.22,0.0,0.0,1,1,0
3164,0,20,11.9,33,2.0,2000,-3.8,0.0,0.0,0.0,1,1,0
3165,0,21,11.0,34,2.1,2000,-4.2,0.0,0.0,0.0,1,1,0
3166,0,22,10.3,42,1.0,1923,-2.0,0.0,0.0,0.0,1,1,0
3167,0,23,9.7,45,2.0,1969,-1.6,0.0,0.0,0.0,1,1,0
3168,504,0,9.5,40,2.4,1987,-3.4,0.0,0.0,0.0,1,1,1
3169,374,1,8.9,40,2.1,2000,-3.9,0.0,0.0,0.0,1,1,1
3170,269,2,8.1,45,1.0,2000,-3.1,0.0,0.0,0.0,1,1,1
3171,182,3,7.8,49,1.4,1972,-2.2,0.0,0.0,0.0,1,1,1
3172,98,4,7.5,53,1.0,1701,-1.4,0.0,0.0,0.0,1,1,1
3173,144,5,7.1,57,0.8,1746,-0.8,0.0,0.0,0.0,1,1,1
3174,375,6,7.1,55,1.8,1780,-1.3,0.0,0.0,0.0,1,1,1
3175,1054,7,7.6,54,1.7,1690,-1.1,0.13,0.0,0.0,1,1,1
3176,1789,8,8.9,48,1.1,1444,-1.5,0.69,0.0,0.0,1,1,1
3177,952,9,11.5,43,1.7,1818,-0.6,1.43,0.0,0.0,1,1,1
3178,686,10,13.8,39,2.3,1659,0.0,2.09,0.0,0.0,1,1,1
3179,829,11,16.2,30,2.4,1700,-1.4,2.68,0.0,0.0,1,1,1
3180,969,12,17.5,20,4.6,2000,-5.7,3.07,0.0,0.0,1,1,1
3181,1029,13,18.1,18,5.1,1939,-6.6,3.2,0.0,0.0,1,1,1
3182,990,14,18.8,27,4.9,1888,-0.6,3.13,0.0,0.0,1,1,1
3183,1074,15,19.4,24,3.9,2000,-1.7,2.86,0.0,0.0,1,1,1
3184,1273,16,18.8,23,4.2,1956,-2.7,2.39,0.0,0.0,1,1,1
3185,1664,17,18.6,22,3.7,1978,-3.5,1.72,0.0,0.0,1,1,1
3186,2359,18,17.9,16,3.7,2000,-8.3,0.92,0.0,0.0,1,1,1
3187,1641,19,15.9,14,2.8,2000,-11.6,0.25,0.0,0.0,1,1,1
3188,1319,20,14.2,15,2.6,2000,-12.1,0.0,0.0,0.0,1,1,1
3189,1241,21,13.4,15,2.7,2000,-12.7,0.0,0.0,0.0,1,1,1
3190,1142,22,13.5,15,2.2,2000,-12.6,0.0,0.0,0.0,1,1,1
3191,772,23,12.6,16,1.7,2000,-12.6,0.0,0.0,0.0,1,1,1
3192,525,0,11.4,22,1.5,2000,-9.6,0.0,0.0,0.0,1,1,1
3193,432,1,10.0,23,0.7,2000,-10.2,0.0,0.0,0.0,1,1,1
3194,257,2,9.7,23,1.4,2000,-10.4,0.0,0.0,0.0,1,1,1
3195,167,3,9.9,27,1.3,2000,-8.2,0.0,0.0,0.0,1,1,1
3196,112,4,9.7,29,1.8,2000,-7.5,0.0,0.0,0.0,1,1,1
3197,156,5,9.1,34,0.9,2000,-5.9,0.0,0.0,0.0,1,1,1
3198,368,6,8.3,35,0.3,2000,-6.2,0.0,0.0,0.0,1,1,1
