,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4132,8,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8
4133,8,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8
4134,7,2,6,3,4,1,7,8,14,1,7,5,8,3,8,0,8
4135,1,7,9,6,4,5,9,7,3,5,9,4,7,7,5,7,8
4136,3,8,12,7,6,5,8,6,3,7,10,5,7,6,7,8,6
4137,0,6,14,6,8,5,11,3,4,2,11,3,11,5,3,4,11
4138,17,7,10,9,8,11,7,7,3,5,6,6,9,7,9,7,6
4139,15,3,2,3,3,2,5,11,5,4,10,7,2,1,10,4,6
4140,11,5,11,7,8,5,9,3,1,8,9,2,10,3,6,5,10
4141,11,1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8
4142,4,2,4,4,3,2,6,7,2,7,11,7,9,2,8,4,8
4143,12,3,4,4,3,3,8,6,6,4,6,7,8,7,5,2,7
4144,9,2,6,4,4,1,10,6,2,7,15,4,7,0,7,0,8
4145,8,4,9,5,7,3,9,6,0,7,13,5,9,0,8,1,8
4146,7,7,9,10,6,6,6,7,3,7,10,8,9,3,8,3,7
4147,21,3,8,5,6,1,8,8,4,3,6,14,8,3,10,0,8
4148,3,3,5,4,3,2,8,7,7,8,6,6,3,2,8,3,7
4149,3,10,15,9,8,5,7,6,5,6,9,4,5,5,8,6,9
4150,10,5,6,7,4,5,6,7,1,6,10,6,10,4,8,4,8
4151,3,5,8,8,6,5,8,8,7,8,10,5,4,3,8,5,8
4152,11,4,10,5,8,7,8,8,3,5,5,7,9,5,11,9,10
4153,24,9,15,8,8,4,7,8,4,4,10,7,5,4,9,5,3
4154,3,2,1,2,2,1,6,7,9,6,6,6,6,2,8,3,8
4155,21,6,11,9,8,10,7,5,5,3,8,8,9,9,9,6,8
4156,23,3,4,6,3,3,6,9,1,8,10,9,8,2,8,3,6
4157,13,2,3,4,2,1,5,9,3,3,10,8,8,5,8,0,7
4158,9,1,5,3,4,1,9,6,3,6,14,5,10,0,7,0,7
4159,15,4,5,6,7,7,6,8,5,3,7,7,6,7,12,6,9
4160,22,5,9,7,7,7,10,11,2,2,6,8,7,9,13,2,8
4161,21,4,9,7,7,3,5,12,3,4,8,12,9,2,10,1,8
4162,5,4,7,6,5,6,7,8,5,4,8,6,9,4,11,9,11
4163,10,8,10,7,5,3,8,7,3,7,9,7,7,6,10,4,8
4164,4,3,7,4,5,3,7,7,6,8,7,6,9,3,8,6,8
4165,19,3,11,5,8,1,6,14,0,6,8,11,8,0,8,0,8
4166,14,5,9,5,6,4,7,7,8,5,10,6,8,3,8,3,8
4167,10,7,9,10,7,6,2,8,3,8,11,12,12,5,6,5,3
4168,17,5,8,7,6,6,8,8,5,5,9,5,8,3,8,5,11
4169,19,4,8,6,6,5,6,7,6,6,7,9,9,3,10,5,8
4170,8,2,8,2,6,2,7,7,0,8,7,6,8,0,8,3,8
4171,3,1,3,2,2,1,9,6,3,4,10,4,6,2,8,2,8
4172,10,4,4,5,6,2,3,7,8,2,7,6,11,3,8,2,11
4173,9,1,6,2,4,1,11,3,9,3,13,7,13,1,6,0,8
4174,20,4,4,5,2,2,4,8,5,7,10,9,9,3,9,2,6
4175,7,2,4,4,2,2,7,8,3,5,10,6,7,3,8,2,8
4176,15,7,11,9,8,6,8,9,2,6,14,6,5,3,10,4,9
4177,10,3,4,6,3,3,6,7,2,7,10,7,10,3,8,3,7
4178,5,3,7,3,5,2,1,12,4,4,11,10,8,0,8,2,6
4179,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
4180,10,4,8,5,6,2,4,8,9,1,7,6,11,3,8,3,11
4181,16,1,0,1,1,0,8,6,7,5,6,6,9,2,7,3,9
4182,16,3,4,4,5,3,8,8,6,2,8,7,9,2,9,3,9
4183,11,4,11,5,8,3,9,2,2,7,9,2,10,1,5,3,9
4184,8,0,3,0,4,0,7,7,4,4,7,6,8,0,8,0,8
4185,19,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,7
4186,0,4,8,6,6,3,13,3,4,3,11,1,8,2,6,2,9
4187,6,5,10,6,7,4,6,7,7,7,10,7,11,2,9,5,9
4188,14,6,9,8,7,5,7,6,8,4,7,5,8,3,8,3,8
4189,15,2,2,3,3,2,5,10,4,4,9,8,4,1,10,3,7
4190,13,4,10,6,8,4,8,8,6,5,6,6,6,6,9,2,5
4191,19,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,8
4192,21,5,9,6,7,4,8,11,3,2,5,10,9,5,11,5,8
4193,7,5,6,7,4,4,10,7,4,6,10,2,7,3,8,3,9
4194,6,1,0,1,0,0,7,6,6,5,6,5,9,1,7,4,10
4195,15,4,9,4,7,4,5,10,9,3,9,6,5,1,10,3,8
4196,3,3,6,5,4,3,9,7,5,7,10,5,4,3,8,3,8
4197,10,5,6,7,5,6,7,7,2,4,7,3,9,6,4,8,10
4198,25,1,0,1,0,0,7,7,2,9,8,6,8,0,8,5,8
4199,23,4,6,5,4,3,7,8,1,8,10,7,8,3,8,3,7
4200,10,7,9,9,8,9,10,6,3,5,10,2,8,8,6,7,12
4201,6,4,7,5,5,5,8,7,6,2,7,6,11,4,8,7,9
4202,9,4,9,5,7,3,9,6,2,6,14,4,8,0,7,0,8
4203,16,9,15,8,8,5,9,4,5,9,11,3,11,3,6,8,11
4204,12,5,5,8,4,4,10,5,3,5,9,3,7,10,7,3,9
4205,16,1,2,2,3,2,8,7,6,2,5,6,10,2,9,4,9
4206,2,6,9,6,7,3,3,8,5,7,12,10,12,2,9,2,7
4207,24,7,11,6,6,3,5,9,4,3,11,10,6,4,10,3,3
4208,5,3,10,4,7,2,0,13,4,4,12,11,7,0,8,2,6
4209,20,4,10,4,7,2,7,5,15,5,7,13,8,3,9,0,8
4210,19,6,9,5,4,2,5,11,3,6,13,7,5,2,8,3,4
4211,8,6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,7
4212,5,4,8,4,6,3,2,12,5,6,11,10,8,0,8,2,7
4213,11,2,3,2,2,1,4,4,4,7,2,2,6,0,7,1,6
4214,11,3,7,5,6,4,8,5,5,4,6,7,8,3,8,8,11
4215,6,4,6,6,6,6,8,9,6,3,6,6,9,7,11,6,9
4216,7,2,4,3,3,3,7,7,5,5,7,6,8,3,8,2,8
4217,10,8,13,8,7,4,9,7,3,7,9,3,6,5,8,4,8
4218,2,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10
4219,21,2,7,4,5,1,9,8,4,2,6,13,8,3,10,0,8
4220,16,2,2,2,3,2,8,9,5,2,8,8,10,2,9,4,9
4221,24,1,0,2,0,0,8,10,3,1,6,12,8,1,11,0,8
4222,14,2,1,3,2,2,7,8,7,5,7,7,8,2,8,3,8
4223,24,8,14,6,8,4,7,8,4,4,9,8,5,4,10,4,4
4224,23,5,11,7,8,7,8,7,3,5,6,7,6,4,10,11,9
4225,0,1,0,2,0,0,8,4,2,0,7,2,8,1,6,1,8
4226,15,6,9,9,7,4,9,9,3,7,14,4,3,2,9,4,9
4227,11,2,2,3,4,1,3,4,3,8,2,1,7,0,7,1,6
4228,21,9,12,7,7,3,7,9,6,4,8,9,5,6,13,4,9
4229,5,2,5,3,4,2,5,11,3,5,11,9,5,1,10,3,6
4230,4,3,8,5,6,5,7,7,3,6,7,7,10,4,10,8,8
4231,25,5,12,6,6,4,9,5,3,8,12,4,9,3,9,5,11
4232,20,3,3,4,1,1,4,9,5,6,11,10,9,3,10,2,7
4233,9,2,5,3,4,1,11,6,2,6,11,3,8,1,6,1,7
4234,5,2,4,4,3,2,6,10,2,6,13,7,5,1,10,1,7
4235,5,4,6,6,4,5,10,7,1,5,9,5,6,4,10,4,7
4236,25,1,3,2,2,1,7,7,5,8,6,6,8,2,8,7,8
4237,22,3,4,4,3,3,6,10,4,2,8,7,7,6,11,1,6
4238,9,1,0,1,1,0,12,3,5,3,12,5,11,0,7,0,8
4239,15,4,9,5,6,3,5,10,10,5,9,6,5,2,10,4,8
4240,11,0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8
4241,2,5,11,6,8,2,5,7,7,10,7,6,14,1,8,4,9
4242,0,5,8,7,6,6,8,9,7,5,6,6,8,3,7,7,4
4243,23,6,9,8,8,8,8,7,2,5,7,6,7,4,9,8,8
4244,16,6,9,7,11,8,9,10,6,4,3,9,12,4,9,9,14
4245,0,3,2,6,4,2,10,2,2,2,9,1,8,2,6,2,8
4246,22,4,4,5,2,3,7,11,3,2,6,9,8,7,11,0,8
4247,10,4,9,5,6,2,3,8,8,2,7,5,11,4,8,3,10
4248,5,5,9,7,7,8,10,6,2,4,9,5,6,6,9,5,7
4249,4,4,8,4,6,3,3,9,6,12,7,5,14,0,8,7,7
4250,7,7,10,10,8,9,7,8,3,6,10,6,7,3,8,3,8
4251,6,8,11,7,6,4,7,6,6,5,9,5,6,4,7,5,7
4252,24,5,6,6,8,8,9,7,6,3,7,8,8,7,10,6,5
4253,19,2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,8
4254,9,2,8,3,6,1,12,2,9,4,14,6,13,1,6,0,8
4255,19,8,11,8,8,4,4,12,2,8,13,10,5,0,10,2,4
4256,21,4,10,5,8,3,5,11,3,3,9,12,9,2,10,1,8
4257,0,5,6,7,5,6,6,6,3,5,7,8,10,8,11,3,8
4258,21,5,9,4,4,2,9,9,5,4,5,10,6,4,11,3,5
4259,12,3,7,5,5,5,9,6,6,4,6,7,6,7,5,2,6
4260,20,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,3
4261,3,5,10,7,8,6,6,7,8,7,7,7,5,4,7,4,9
4262,16,6,9,6,10,6,8,6,7,4,9,6,10,4,10,7,6
4263,23,4,6,6,4,3,7,7,1,8,10,7,9,3,8,3,7
4264,7,3,9,4,7,4,8,9,13,2,7,4,8,3,8,0,8
4265,21,1,0,2,0,0,8,9,3,1,6,12,8,2,11,0,8
4266,6,4,6,4,4,3,6,7,5,6,9,8,10,2,9,4,9
4267,5,3,4,3,6,1,0,11,4,7,12,12,9,0,8,2,6
4268,7,6,7,9,10,8,7,11,5,1,8,7,5,4,12,10,4
4269,20,6,10,6,6,4,7,6,5,5,7,8,9,5,8,3,8
4270,22,4,4,5,2,3,4,11,3,2,10,9,8,6,11,1,6
4271,7,4,10,4,7,2,7,7,15,1,7,7,8,3,8,0,8
4272,12,6,10,8,8,7,6,7,3,5,9,9,9,8,6,2,7
4273,20,10,14,9,8,5,6,6,5,5,6,8,9,7,7,4,9
4274,4,3,3,3,5,2,3,9,6,11,7,5,14,0,8,7,8
4275,25,6,6,5,9,4,7,8,5,3,11,7,7,2,9,9,7
4276,20,2,5,4,4,3,7,7,4,3,6,7,8,3,8,1,7
4277,20,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8
4278,24,3,6,5,4,2,10,11,2,7,3,11,8,1,11,1,9
4279,19,1,0,1,0,0,7,14,1,4,7,10,8,0,8,0,8
4280,3,6,11,6,8,4,6,7,11,11,6,5,6,3,8,4,8
4281,8,1,4,0,5,0,7,7,4,4,7,6,8,0,8,0,8
4282,12,2,0,3,1,1,7,6,10,0,7,9,8,7,6,0,8
4283,8,1,8,0,6,0,7,7,4,4,7,6,8,0,8,0,8
4284,8,3,10,4,8,2,7,7,0,8,13,6,8,0,8,1,7
4285,4,2,3,3,2,1,6,8,1,7,11,6,9,2,8,3,8
4286,16,8,13,8,7,5,12,4,3,6,10,3,7,3,9,6,13
4287,22,2,0,2,0,1,7,8,4,0,7,8,8,6,9,0,8
4288,7,7,9,10,7,8,6,8,2,6,10,7,8,5,9,4,8
4289,8,2,5,3,3,1,7,8,1,8,14,6,7,0,8,1,7
4290,16,4,6,5,9,6,8,13,4,3,4,8,12,4,14,7,13
4291,3,3,6,5,4,3,7,7,8,7,7,6,5,3,8,3,7
4292,16,6,10,8,8,7,7,4,8,4,6,7,10,5,7,7,9
4293,2,3,8,4,6,2,6,8,8,7,10,8,13,2,10,4,10
4294,21,5,7,5,5,2,3,11,4,3,10,12,7,2,10,1,8
4295,3,3,6,4,4,3,5,8,8,7,8,7,6,2,8,3,8
4296,9,4,10,6,7,6,10,8,3,4,8,3,6,4,8,7,7
4297,13,3,6,4,4,3,7,7,12,1,7,6,8,5,9,0,8
4298,21,3,3,4,2,1,4,12,3,2,10,11,7,2,11,1,8
4299,20,5,7,5,5,3,3,9,5,6,11,11,9,3,9,1,6
4300,18,2,6,3,4,2,8,7,7,7,7,7,9,2,10,9,8
4301,0,3,7,5,5,3,11,2,3,2,10,2,9,3,7,3,9
4302,22,7,7,9,6,10,7,7,5,5,7,6,8,9,9,9,8
4303,5,4,11,6,8,4,5,11,4,6,11,10,5,2,10,3,5
4304,13,2,1,2,1,1,7,7,11,1,5,6,8,4,8,0,8
4305,13,2,4,3,3,2,7,8,5,4,7,6,6,4,8,1,6
4306,8,0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8
4307,15,4,6,5,4,4,6,7,6,4,7,6,8,2,9,7,10
4308,19,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8
4309,3,6,9,9,8,8,6,7,5,7,7,4,7,4,6,6,5
4310,17,5,8,7,6,7,8,6,7,3,8,6,8,6,6,6,11
4311,4,5,9,5,7,3,3,8,6,11,7,6,15,0,8,7,7
4312,25,7,10,9,8,6,7,8,2,9,12,7,7,1,8,6,8
4313,5,1,0,1,0,0,3,11,4,3,11,9,7,0,8,2,8
4314,15,4,7,5,5,3,7,10,6,4,11,5,4,1,10,3,8
4315,19,7,15,6,8,3,6,9,3,8,13,6,6,2,8,5,4
4316,15,3,10,4,8,4,3,12,7,2,11,8,4,0,10,3,8
4317,10,3,7,4,5,1,3,7,7,2,7,7,11,3,8,3,10
4318,4,3,6,4,4,2,5,9,4,8,12,9,8,2,9,5,5
4319,22,10,11,10,8,8,2,11,2,3,10,11,9,7,10,2,6
4320,25,4,9,4,7,2,7,7,4,14,9,6,8,0,8,8,8
4321,1,4,5,5,8,4,6,9,9,7,8,5,6,2,8,9,10
4322,17,3,7,4,5,4,7,9,6,5,8,5,9,3,6,5,10
4323,24,9,8,7,12,5,8,5,5,5,5,12,6,5,10,4,7
4324,25,5,10,6,8,5,7,8,3,12,9,6,8,0,8,8,7
4325,25,2,5,4,4,2,7,8,2,10,11,6,7,1,8,6,7
4326,8,2,10,2,8,3,7,7,0,7,7,6,8,0,8,3,8
4327,25,4,8,5,6,5,8,8,3,7,7,6,7,1,9,10,8
4328,11,2,3,3,2,1,5,4,5,8,3,2,6,1,7,1,6
4329,4,3,5,3,4,3,7,8,5,8,7,5,9,2,8,6,9
4330,10,3,9,4,7,2,3,7,7,3,7,7,11,3,8,3,10
4331,6,3,7,4,5,3,6,6,5,4,6,6,9,2,9,4,8
4332,15,4,9,6,6,3,9,9,2,6,14,5,4,1,10,3,10
4333,8,0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8
4334,15,7,10,7,5,4,8,9,4,3,12,5,4,4,11,5,6
4335,10,6,11,8,8,5,6,7,2,7,10,7,10,3,8,3,8
4336,21,4,8,6,6,1,6,8,5,3,8,14,8,3,9,0,8
4337,19,3,4,3,3,1,5,13,3,5,11,9,3,1,11,1,5
4338,16,2,2,3,4,3,8,8,6,2,5,7,9,3,9,5,9
4339,17,5,8,7,6,5,10,6,3,5,10,3,7,3,7,4,10
4340,15,6,7,8,10,9,7,9,4,2,7,8,7,6,11,6,5
4341,13,7,12,7,6,3,8,10,5,4,4,6,9,6,10,3,6
4342,1,4,9,5,6,5,7,8,7,4,7,5,6,4,7,6,6
4343,13,3,5,5,4,2,7,8,3,5,10,6,7,5,8,1,7
4344,17,5,11,6,8,7,6,8,9,5,6,5,8,2,8,8,9
4345,2,5,5,6,8,2,6,7,7,10,7,6,15,1,8,4,9
4346,12,4,7,4,5,3,7,7,12,1,7,9,8,8,6,0,8
4347,7,5,8,8,6,5,6,8,4,7,10,9,9,4,9,4,6
4348,16,4,8,5,8,3,8,7,8,6,6,7,8,3,8,5,9
4349,16,3,5,5,8,3,7,5,9,6,6,4,8,3,8,4,8
4350,18,4,7,5,5,4,7,7,5,8,5,6,9,0,9,9,8
4351,9,4,9,5,7,2,10,6,2,8,14,3,8,0,7,0,8
4352,17,5,10,5,8,6,6,9,9,4,6,5,7,3,8,5,11
4353,5,5,8,6,10,8,7,9,5,5,7,6,7,4,9,9,7
4354,15,1,0,1,0,0,5,11,6,1,9,6,5,0,9,3,8
4355,8,1,11,0,8,1,7,7,5,3,7,6,8,0,8,0,8
4356,8,3,11,6,8,7,11,6,1,6,8,4,5,3,8,5,9
4357,18,2,7,3,5,3,8,8,8,6,8,4,6,2,6,8,8
4358,16,5,6,6,8,5,8,6,8,4,5,6,9,3,8,6,10
4359,21,7,11,6,6,3,9,8,6,4,7,10,7,7,12,3,8
4360,0,3,8,6,6,3,11,2,2,2,9,2,9,3,7,3,9
4361,16,4,5,5,8,3,8,7,8,6,5,6,8,3,8,5,9
4362,9,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8
4363,20,2,0,2,1,0,8,5,11,4,7,13,8,3,10,0,8
4364,6,4,7,6,5,5,7,8,5,3,6,6,11,4,8,7,8
4365,7,4,2,5,4,4,8,7,6,6,7,6,8,3,8,3,9
4366,10,5,11,7,8,8,5,7,5,4,7,5,8,4,6,10,8
4367,1,3,4,5,3,3,8,7,2,6,11,5,7,2,8,4,9
4368,14,6,10,9,8,10,8,7,5,1,7,6,8,9,9,7,11
4369,1,3,5,5,3,3,8,7,2,6,10,5,7,2,8,4,10
4370,7,3,6,4,4,3,7,6,12,1,7,7,8,3,8,0,8
4371,7,5,11,8,8,9,8,8,6,7,7,5,8,3,8,4,7
4372,9,0,0,1,1,0,12,4,5,3,12,4,11,0,7,0,8
4373,10,3,6,4,4,3,5,7,4,8,6,6,11,3,8,6,9
4374,4,3,8,5,6,6,5,7,3,7,8,7,12,4,9,8,8
4375,17,10,11,8,6,4,10,5,5,5,10,3,8,6,6,6,11
4376,5,4,9,5,7,4,4,11,4,6,11,10,6,2,10,3,5
4377,8,4,6,5,7,5,8,9,4,5,8,7,8,4,7,8,7
4378,1,4,10,6,7,7,8,6,4,4,6,5,7,4,9,5,8
4379,16,4,5,5,7,5,9,11,6,2,3,7,12,3,10,5,10
4380,6,4,9,5,7,2,7,6,8,9,7,5,11,1,8,5,10
4381,0,5,10,7,8,5,8,4,3,0,7,1,8,2,7,4,8
4382,1,2,3,3,2,2,8,7,3,5,10,6,7,2,8,4,9
4383,24,2,1,3,1,0,7,10,3,1,7,12,8,1,11,0,8
4384,0,3,5,5,3,2,11,2,2,2,9,2,9,2,6,2,8
4385,21,8,11,8,6,4,7,10,4,5,8,9,6,5,11,3,7
4386,25,6,10,9,7,5,5,10,4,10,11,10,6,1,9,6,5
4387,22,11,12,10,6,4,4,10,2,3,9,11,8,9,12,1,6
4388,7,5,6,7,4,4,7,7,3,7,10,7,9,3,8,3,7
4389,7,4,5,5,4,4,7,7,6,6,7,6,8,3,8,3,7
4390,6,2,4,3,3,2,6,7,5,5,9,7,10,2,9,4,9
4391,25,4,6,5,4,4,9,9,5,4,6,5,7,3,8,8,4
4392,13,5,11,6,9,3,7,7,15,2,4,6,8,6,8,0,8
4393,18,5,9,6,6,4,6,7,4,7,10,10,9,2,9,5,5
4394,1,7,15,7,8,6,10,6,4,5,10,4,7,7,6,8,9
4395,16,5,7,6,6,5,9,3,4,4,8,3,10,3,6,6,7
4396,25,5,11,7,8,5,7,7,3,13,9,6,8,0,8,8,8
4397,16,2,3,2,3,2,8,8,5,1,8,7,9,2,9,4,8
4398,12,6,10,7,8,7,8,5,11,0,7,9,8,10,5,3,7
4399,6,7,11,7,8,5,7,6,7,7,10,7,13,3,8,5,7
4400,24,4,6,6,8,8,9,6,6,3,7,8,8,6,10,6,4
4401,0,2,7,4,5,2,8,3,2,2,7,1,8,2,6,2,7
4402,9,2,6,2,4,1,13,2,7,4,13,4,12,0,7,0,8
4403,9,2,8,2,6,1,15,3,4,5,12,1,8,0,7,0,8
4404,4,8,12,5,6,3,8,6,5,7,11,6,9,2,10,8,9
4405,3,5,11,7,8,8,7,7,4,8,6,6,6,3,8,3,7
4406,25,4,7,4,5,3,7,7,5,11,7,6,9,1,8,8,8
4407,13,2,2,3,4,2,7,8,5,4,7,7,7,5,9,2,6
4408,14,4,8,5,6,4,7,7,7,4,10,6,8,3,8,3,8
4409,4,2,1,2,1,1,4,8,5,8,7,6,13,0,8,7,9
4410,6,2,2,3,3,2,7,6,6,5,6,6,10,2,9,4,9
4411,14,8,9,5,5,3,7,9,6,5,9,5,6,4,9,5,8
4412,6,4,7,4,5,3,6,7,6,7,9,8,9,2,10,4,9
4413,19,7,9,6,5,2,8,8,4,8,13,5,7,2,8,5,6
4414,24,5,8,5,6,4,4,9,1,6,9,10,7,3,11,4,4
4415,6,4,7,6,5,3,5,5,5,7,6,5,9,2,10,4,7
4416,19,6,8,6,6,4,6,12,4,6,11,9,4,3,12,3,4
4417,0,1,1,2,1,0,7,4,2,0,6,2,8,2,7,1,8
4418,14,5,11,6,8,9,8,10,5,2,7,7,8,8,9,5,10
4419,0,3,9,5,7,4,12,2,3,3,10,2,9,3,8,4,9
4420,12,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8
4421,14,4,7,4,5,3,7,7,7,5,10,6,8,3,8,3,8
4422,19,3,4,4,3,2,5,12,3,6,11,9,4,1,11,1,5
4423,23,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8
4424,10,6,9,7,4,3,5,8,3,5,9,9,10,5,10,3,6
4425,3,4,8,6,6,5,8,8,5,6,10,5,4,3,8,4,8
4426,23,5,9,8,7,7,6,7,3,6,8,8,11,6,6,8,6
4427,1,6,9,8,7,6,9,6,4,7,9,5,7,3,8,6,10
4428,5,7,12,6,6,3,6,8,2,7,10,7,6,2,10,5,6
4429,0,5,11,7,9,5,8,3,3,1,7,2,8,5,8,5,10
4430,3,4,9,4,4,3,7,8,4,7,10,5,6,4,8,5,6
4431,2,6,10,6,7,3,4,8,6,8,12,10,12,1,9,3,7
4432,4,4,7,6,5,5,8,7,6,3,7,6,10,4,8,8,9
4433,4,3,9,4,7,2,3,8,6,11,7,5,15,0,8,7,7
4434,1,4,4,5,6,4,6,8,9,7,7,5,7,2,8,9,9
4435,24,5,10,5,7,3,3,10,2,8,11,11,6,0,10,2,4
4436,3,2,5,4,3,3,9,6,4,6,10,4,6,2,8,3,8
4437,4,4,6,5,4,5,7,9,5,4,6,6,9,4,7,7,7
4438,13,10,14,12,8,5,12,5,3,4,13,1,6,6,7,0,8
4439,21,8,10,8,8,4,2,13,5,4,11,12,7,3,9,2,7
4440,16,4,8,5,9,5,8,9,6,2,6,8,12,3,10,6,8
4441,24,3,7,5,5,2,4,9,1,7,10,12,9,1,10,2,7
4442,22,12,15,11,8,5,6,10,2,3,7,10,7,10,12,1,6
4443,20,8,9,9,7,6,4,7,5,8,9,7,9,6,8,4,3
4444,12,3,1,3,1,1,8,6,11,0,7,9,8,7,6,0,8
4445,25,3,7,4,5,2,7,7,4,13,9,6,8,0,8,8,8
4446,4,3,6,5,4,3,5,9,5,8,11,10,8,3,8,4,4
4447,22,3,1,4,2,1,7,8,4,0,7,8,8,7,9,0,8
4448,14,5,9,4,4,2,9,7,5,4,9,4,8,4,9,5,8
4449,19,5,10,7,7,6,6,7,7,7,7,6,8,4,11,7,8
4450,23,3,7,5,5,3,5,8,1,7,10,10,9,2,9,3,6
4451,5,5,9,7,6,4,10,7,2,6,13,4,6,6,9,5,9
4452,11,1,4,3,3,1,6,5,2,9,7,2,10,0,7,3,7
4453,12,5,2,7,4,5,8,6,6,5,6,7,7,10,6,3,6
4454,15,8,9,6,4,3,8,8,5,4,12,3,6,5,9,4,8
4455,22,6,10,7,5,4,7,8,3,4,6,9,6,9,9,2,6
4456,4,3,9,4,7,4,6,7,7,9,8,8,10,3,8,6,8
4457,20,6,8,7,6,3,3,9,5,8,11,11,9,3,9,2,6
4458,8,3,7,5,5,5,9,7,2,4,8,5,5,3,9,5,6
4459,7,5,7,8,5,4,8,7,3,6,10,4,7,3,8,3,8
4460,4,4,11,5,8,5,2,8,5,10,7,5,14,0,8,6,9
4461,3,4,9,5,7,3,5,7,10,9,6,5,6,3,8,4,8
4462,16,1,2,2,3,2,8,7,6,2,6,6,9,2,9,3,10
4463,17,6,11,6,8,4,5,13,8,4,7,3,9,3,7,7,11
4464,12,2,1,2,1,1,8,6,10,0,6,9,8,6,6,0,8
4465,1,5,10,8,8,11,8,7,5,3,6,7,7,7,10,9,9
4466,12,2,4,3,3,3,8,6,6,4,6,7,6,6,6,2,6
4467,24,7,8,7,6,3,2,12,4,6,13,11,5,1,11,1,5
4468,6,5,9,4,4,3,8,6,5,2,9,6,8,3,10,7,8
4469,24,2,3,3,2,1,4,10,2,7,10,10,5,1,11,2,4
4470,20,4,4,5,3,2,4,8,5,7,11,10,9,3,9,1,7
4471,14,1,0,2,0,0,7,7,6,4,7,6,8,2,8,3,8
4472,10,4,7,6,5,4,6,7,1,6,10,7,10,3,8,3,8
4473,23,2,2,4,3,2,8,7,3,9,6,6,8,3,8,6,8
4474,23,2,1,3,3,2,7,8,3,8,6,6,7,2,8,6,7
4475,2,2,1,2,2,1,6,8,7,6,9,7,11,2,10,4,10
4476,20,6,10,7,7,4,3,8,5,7,10,9,9,3,9,2,6
4477,23,4,8,7,6,6,8,7,2,6,7,6,7,5,7,7,8
4478,13,5,5,6,7,3,7,7,15,2,4,6,8,6,8,0,8
4479,12,4,7,5,5,6,7,7,7,4,6,5,8,6,9,7,8
4480,3,3,6,5,4,4,7,7,6,6,6,5,5,3,8,3,7
4481,4,4,7,6,5,4,5,9,2,8,11,7,9,3,9,5,7
4482,17,4,8,5,6,4,8,8,5,7,6,4,7,3,6,5,8
4483,0,4,8,6,6,4,9,5,3,0,8,1,8,2,7,1,8
4484,20,5,10,6,8,4,5,8,7,7,8,10,10,3,9,1,8
4485,25,4,4,5,7,2,7,7,4,15,9,6,8,0,8,8,8
4486,8,2,10,3,7,2,9,7,0,7,13,5,8,0,8,1,8
4487,7,2,1,3,1,2,6,7,5,6,7,6,8,5,8,3,8
4488,5,5,7,6,8,7,7,9,4,4,7,6,7,4,9,9,8
4489,10,5,10,5,8,4,4,7,7,3,7,6,12,3,8,3,11
4490,17,4,7,4,5,4,6,9,8,3,7,5,8,2,7,5,11
4491,15,2,3,4,2,2,7,10,3,4,12,4,3,1,10,2,8
4492,7,8,11,12,8,10,9,6,3,7,10,5,8,6,8,5,8
4493,16,6,6,8,6,6,8,3,4,5,7,3,9,5,5,6,8
4494,6,7,10,6,6,3,7,6,6,5,10,5,7,4,7,5,7
4495,3,6,7,8,6,8,7,6,5,6,7,5,9,5,6,8,3
4496,1,6,10,8,8,9,8,6,5,6,9,5,7,4,9,7,10
4497,5,4,9,4,6,2,1,14,5,3,12,9,4,0,8,3,6
4498,20,3,7,4,5,3,7,5,12,4,7,11,8,3,9,0,8
4499,10,3,4,6,3,3,7,7,1,6,10,5,9,4,7,4,8
4500,17,3,7,4,4,2,5,11,8,3,7,3,9,3,7,5,11
4501,23,5,9,7,8,8,8,7,2,4,8,6,8,4,10,8,6
4502,22,3,6,5,4,3,7,10,2,2,7,9,8,6,11,0,8
4503,13,4,7,6,5,4,7,9,6,5,7,6,6,5,9,1,6
4504,22,1,0,2,0,1,8,8,4,0,7,8,8,5,10,0,8
4505,10,5,8,7,6,5,4,7,2,6,10,10,11,3,8,3,6
4506,4,2,3,4,2,2,7,7,2,7,11,6,9,2,8,4,8
4507,4,2,3,3,2,2,7,7,5,7,7,6,8,2,8,5,10
4508,0,3,8,6,6,3,12,2,2,2,10,2,9,2,6,2,8
